Sale_ID,Date,Country,City,Store_ID,Sales_Channel,Brand,Model,Supplier,Storage_GB,Color,Price_USD,COGS_USD,Units_Sold,Discount_pct,Revenue_USD,Cost_Total_USD,Profit_USD,Profit_Margin,Inventory_Level,Promotion,Payment_Method,Warranty_Type,Customer_Rating,Returned,Salesperson_ID
200466,04-03-25,Germany,Munich,STORE_9,Online,OnePlus,OnePlus 11,OnePlus Distribution,512,Black,1059.55,628.72,1,0.15,900.62,628.72,271.9,0.302,37,None,Cash,Standard 12M,4.8,0,EMP_113
200467,23-04-25,Ukraine,Lviv,STORE_3,Store,OnePlus,OnePlus 10,OnePlus Distribution,128,White,850.26,486.4,4,0,3401.04,1945.6,1455.44,0.428,65,None,Apple Pay,Standard 12M,3.7,0,EMP_137
200468,29-10-25,Poland,Krakow,STORE_10,Online,Google,Pixel 7,Google Devices Supply,128,Green,1084.16,733.03,2,0,2168.32,1466.06,702.26,0.324,48,Black Friday,PayPal,Standard 12M,4.8,0,EMP_166
200469,04-01-25,USA,Chicago,STORE_9,Store,Samsung,Galaxy A54,Samsung Electronics Distribution,128,Silver,775.55,535.73,1,0.1,698,535.73,162.27,0.232,70,None,Apple Pay,Standard 12M,4.9,1,EMP_133
200470,22-03-25,Germany,Munich,STORE_5,Online,Google,Pixel 8,Google Devices Supply,128,Green,1164.31,748.38,2,0.05,2212.19,1496.76,715.43,0.323,52,None,PayPal,Standard 12M,4.3,0,EMP_160
200471,12-03-25,Poland,Krakow,STORE_1,Store,OnePlus,OnePlus 11,OnePlus Distribution,256,Green,984.77,623.21,4,0.15,3348.22,2492.84,855.38,0.255,51,Holiday Sale,PayPal,Extended 24M,3.8,0,EMP_122
200472,15-05-25,UK,Manchester,STORE_4,Online,Google,Pixel 8,Google Devices Supply,128,Silver,586.41,323.38,3,0,1759.23,970.14,789.09,0.449,31,Holiday Sale,Credit Card,Standard 12M,4.7,0,EMP_170
200473,07-02-25,USA,Chicago,STORE_1,Store,Samsung,Galaxy S21,Samsung Electronics Distribution,512,White,1182.6,684.69,1,0,1182.6,684.69,497.91,0.421,25,Holiday Sale,Cash,Standard 12M,3.9,0,EMP_104
200474,22-01-25,UK,London,STORE_1,Store,Apple,iPhone 15,Apple Distribution Ltd,128,White,426.46,267.07,3,0,1279.38,801.21,478.17,0.374,5,Holiday Sale,Google Pay,Standard 12M,4.4,0,EMP_148
200475,11-04-25,UK,London,STORE_5,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,128,Silver,953.06,531.57,4,0.05,3621.63,2126.28,1495.35,0.413,25,Back to School,PayPal,Extended 24M,4.7,0,EMP_101
200476,16-04-25,Ukraine,Kyiv,STORE_6,Online,Samsung,Galaxy S23,Samsung Electronics Distribution,512,White,969.03,621.68,4,0,3876.12,2486.72,1389.4,0.358,29,None,Cash,Extended 24M,4.4,1,EMP_127
200477,30-11-25,Ukraine,Kyiv,STORE_2,Online,Google,Pixel 7,Google Devices Supply,64,Red,494.9,281.94,4,0.1,1781.64,1127.76,653.88,0.367,26,None,Credit Card,Standard 12M,4.9,1,EMP_151
200478,23-11-25,UK,London,STORE_7,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,128,Red,814.7,469.69,1,0.05,773.97,469.69,304.28,0.393,37,Black Friday,Credit Card,Standard 12M,4.9,0,EMP_140
200479,31-03-25,Germany,Munich,STORE_4,Online,OnePlus,OnePlus 10,OnePlus Distribution,64,Black,1108.51,740.9,1,0.15,942.23,740.9,201.33,0.214,48,Holiday Sale,PayPal,Standard 12M,4.3,0,EMP_148
